Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
White-browed Coucal,Centropus superciliosus,1036,2020-07-09,07:49,Heard,-3.341359,39.927102,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:49:01.016+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-09,07:48,Heard,-3.341405,39.927102,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:48:51.691+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-07-09,07:48,Heard,-3.341406,39.927102,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:48:32.803+0300
Unidentified,Unidentified,0,2020-07-09,07:45,Seen,-3.341283,39.927117,We stopped for about an hour because of rain.,1,false,Alive,-13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:45:48.533+0300
Unidentified,Unidentified,0,2020-07-09,07:00,Seen,-3.341421,39.92711,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:00:30.438+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-09,06:42,Heard,-3.341456,39.930304,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T06:42:15.355+0300
Mombasa Woodpecker,Campethera mombassica,1366,2020-07-09,06:41,Heard,-3.341497,39.930402,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T06:41:49.492+0300
Great White Egret,Ardea alba,58,2020-07-09,06:38,Seen,-3.341507,39.930914,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T06:38:03.646+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-09,06:37,Seen,-3.34133,39.930633,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T06:37:51.763+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-09,06:31,Heard,-3.341479,39.932143,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T06:31:42.304+0300
