Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Unidentified,Unidentified,0,2021-03-13,08:00,Seen,-3.286276,40.037854,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:00:32.482+0300
Unidentified,Unidentified,0,2021-03-13,08:00,Seen,-3.286277,40.03786,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:00:28.697+0300
House Sparrow,Passer domesticus,784,2021-03-13,07:57,Seen,-3.287294,40.037488,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:57:12.450+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2021-03-13,07:51,Seen,-3.288938,40.035996,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:51:50.766+0300
Hadeda,Bostrychia hagedash,84,2021-03-13,07:31,Seen,-3.29419,40.030491,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:31:33.299+0300
Lilac-breasted Roller,Coracias caudatus,413,2021-03-13,07:31,Seen,-3.294119,40.03044,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:31:25.587+0300
Little Swift,Apus affinis,385,2021-03-13,07:17,Seen,-3.297852,40.02674,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:17:25.675+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2021-03-13,07:17,Seen,-3.297929,40.026711,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:17:13.238+0300
East Coast Boubou,Laniarius sublacteus,7867,2021-03-13,07:07,Heard,-3.298282,40.023514,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:07:10.586+0300
African Pied Wagtail,Motacilla aguimp,685,2021-03-13,07:06,Seen,-3.298296,40.0233,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:06:23.834+0300
