Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Mangrove Kingfisher,Halcyon senegaloides,400,2021-04-19,08:26,Seen,-3.353671,39.972713,Mk was calling we playback he responded the showoff,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:26:01.397+0300
Black-bellied Starling,Notopholia corusca,740,2021-04-19,08:12,Seen,-3.354527,39.975229,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:12:59.638+0300
Tawny-flanked Prinia,Prinia subflava,649,2021-04-19,08:08,Seen,-3.353652,39.975786,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:08:01.575+0300
Barn Swallow,Hirundo rustica,493,2021-04-19,08:07,Seen,-3.353471,39.975662,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:07:21.576+0300
Yellow-fronted Canary,Crithagra mozambica,859,2021-04-19,08:06,Seen,-3.353305,39.97565,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:06:59.758+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2021-04-19,08:06,Seen,-3.353288,39.975643,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:06:46.905+0300
Grassland Pipit,Anthus cinnamomeus,692,2021-04-19,08:06,Seen,-3.353292,39.975634,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:06:39.096+0300
Woolly-necked Stork,Ciconia episcopus,77,2021-04-19,08:06,Seen,-3.353273,39.975647,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:06:26.998+0300
Black-crowned Tchagra,Tchagra senegalus,715,2021-04-19,08:01,Heard,-3.352647,39.976261,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:01:47.967+0300
Hadeda,Bostrychia hagedash,84,2021-04-19,08:00,Heard,-3.352422,39.976302,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:00:56.011+0300
