Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Nest count,Nest count type,Nest site,At colony,Colony type,Colony description,ISO date
Common Bulbul,Pycnonotus barbatus,11491,2020-07-20,09:05,Seen,-3.271983,40.006111,,1,false,Alive,32,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:05:37.690+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2020-07-20,09:06,Seen,-3.271926,40.006646,,1,false,Alive,30,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:06:59.677+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-20,09:07,Heard,-3.271931,40.006919,,1,false,Alive,30,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:07:34.812+0300
Speckled Mousebird,Colius striatus,390,2020-07-20,09:08,Seen,-3.271896,40.007192,,1,false,Alive,30,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:08:26.863+0300
Collared Sunbird,Hedydipna collaris,771,2020-07-20,09:09,Seen,-3.271875,40.00775,,1,false,Alive,30,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:09:38.228+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-20,09:10,Heard,-3.271832,40.008182,,1,false,Alive,29,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:10:34.335+0300
Yellowbill,Ceuthmochares aereus australis,358,2020-07-20,09:15,Heard,-3.271777,40.010067,,1,false,Alive,29,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:15:00.828+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-20,09:16,Seen,-3.271788,40.010996,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:16:51.510+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-20,09:17,Seen,-3.271801,40.011237,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:17:35.026+0300
Lilac-breasted Roller,Coracias caudatus,413,2020-07-20,09:18,Seen,-3.271785,40.011844,,1,false,Alive,27,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:18:46.029+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-20,09:22,Seen,-3.271797,40.013654,,1,false,Alive,28,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:22:26.936+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-20,09:23,Seen,-3.271764,40.014212,,1,false,Alive,28,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:23:34.483+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-20,09:25,Heard,-3.271748,40.014872,,1,false,Alive,28,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:25:04.592+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-20,09:26,Heard,-3.271758,40.015582,,1,false,Alive,27,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:26:24.792+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-20,09:32,Heard,-3.271788,40.018414,,1,false,Alive,25,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:32:02.334+0300
African Golden Oriole,Oriolus auratus,520,2020-07-20,09:36,Heard,-3.271915,40.020831,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:36:42.079+0300
Pale Flycatcher,Bradornis pallidus,662,2020-07-20,09:42,Seen,-3.272127,40.023725,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:42:41.138+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-20,09:47,Heard,-3.272272,40.026549,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:47:55.384+0300
Black-headed Heron,Ardea melanocephala,55,2020-07-20,09:48,Seen,-3.27229,40.026654,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T09:48:06.484+0300
Unidentified,Unidentified,0,2020-07-20,10:00,Seen,-3.272629,40.033327,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-20T10:00:05.178+0300
Unidentified,Unidentified,0,2020-07-21,06:00,Seen,-3.302425,39.997127,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:00:35.901+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-07-21,06:06,Heard,-3.301811,39.997067,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:06:36.804+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-07-21,06:09,Heard,-3.301543,39.997007,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:09:50.756+0300
White-browed Coucal,Centropus superciliosus,1036,2020-07-21,06:10,Heard,-3.301529,39.997032,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:10:08.577+0300
Collared Sunbird,Hedydipna collaris,771,2020-07-21,06:12,Heard,-3.301297,39.996978,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:12:34.105+0300
Grey-backed Camaroptera,Camaroptera brachyura,627,2020-07-21,06:13,Heard,-3.3013,39.996993,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:13:40.760+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-07-21,06:18,Heard,-3.300701,39.996898,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:18:19.419+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-21,06:18,Heard,-3.300689,39.996891,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:18:54.265+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-21,06:19,Heard,-3.300623,39.996873,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:19:51.701+0300
Hadeda,Bostrychia hagedash,84,2020-07-21,06:20,Heard,-3.300628,39.996856,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:20:06.669+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-21,06:20,Heard,-3.30061,39.996868,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:20:42.299+0300
Common Waxbill,Estrilda astrild,843,2020-07-21,06:20,Seen,-3.300616,39.996827,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:20:57.124+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-21,06:21,Heard,-3.30062,39.996828,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:21:19.053+0300
Yellow-bellied Greenbul,Chlorocichla flaviventris,550,2020-07-21,06:22,Heard,-3.30062,39.996843,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:22:23.302+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-21,06:22,Heard,-3.300596,39.996928,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:22:42.124+0300
African Goshawk,Accipiter tachiro,160,2020-07-21,06:25,Heard,-3.300372,39.996883,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:25:15.864+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-21,06:25,Heard,-3.300404,39.996866,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:25:46.789+0300
Trumpeter Hornbill,Bycanistes bucinator,422,2020-07-21,06:30,Seen,-3.300053,39.996789,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:30:07.825+0300
Scaly Babbler,Turdoides squamulata,3462,2020-07-21,06:30,Heard,-3.300038,39.996781,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:30:39.605+0300
Green Barbet,Cryptolybia olivacea,435,2020-07-21,06:34,Heard,-3.299649,39.996784,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:34:12.495+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-21,06:37,Seen,-3.299407,39.997315,,1,false,Alive,24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:37:30.047+0300
Tambourine Dove,Turtur tympanistria,319,2020-07-21,06:39,Heard,-3.299264,39.997628,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:39:59.079+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-21,06:44,Heard,-3.29889,39.998525,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:44:34.445+0300
Village Weaver,Ploceus cucullatus,797,2020-07-21,06:46,Heard,-3.298733,39.998927,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:46:20.769+0300
Little Swift,Apus affinis,385,2020-07-21,06:47,Seen,-3.298593,39.999176,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T06:47:44.926+0300
Unidentified,Unidentified,0,2020-07-21,07:00,Seen,-3.2971,40.000903,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:00:11.316+0300
Unidentified,Unidentified,0,2020-07-21,07:00,Seen,-3.297084,40.0009,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:00:15.800+0300
Grey-backed Camaroptera,Camaroptera brachyura,627,2020-07-21,07:00,Heard,-3.297077,40.000883,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:00:41.010+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-21,07:01,Seen,-3.297082,40.000907,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:01:00.295+0300
Little Swift,Apus affinis,385,2020-07-21,07:01,Seen,-3.297052,40.000893,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:01:26.963+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-21,07:01,Heard,-3.297042,40.000895,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:01:46.963+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-21,07:02,Heard,-3.296949,40.000873,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:02:46.870+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-21,07:03,Heard,-3.296874,40.000887,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:03:41.550+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-21,07:06,Heard,-3.306799,40.009942,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:06:41.854+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-21,07:07,Heard,-3.296412,40.00086,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:07:11.710+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-21,07:07,Heard,-3.296404,40.000876,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:07:29.428+0300
African Golden Oriole,Oriolus auratus,520,2020-07-21,07:08,Seen,-3.296302,40.000877,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:08:23.782+0300
Village Weaver,Ploceus cucullatus,797,2020-07-21,07:10,Seen,-3.29628,40.000912,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:10:05.907+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-21,07:11,Heard,-3.295941,40.000827,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:11:00.107+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-21,07:11,Heard,-3.295937,40.000847,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:11:17.822+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-21,07:11,Seen,-3.295962,40.000877,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:11:44.007+0300
White-browed Coucal,Centropus superciliosus,1036,2020-07-21,07:12,Heard,-3.295951,40.000882,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:12:10.737+0300
Eastern Nicator,Nicator gularis,725,2020-07-21,07:13,Seen,-3.295832,40.000893,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:13:47.546+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-07-21,07:14,Heard,-3.295782,40.000824,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:14:21.553+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-21,07:18,Heard,-3.295387,40.000892,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:18:20.535+0300
Scaly Babbler,Turdoides squamulata,3462,2020-07-21,07:19,Heard,-3.295199,40.000894,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:19:11.840+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-21,07:20,Heard,-3.295078,40.000915,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:20:07.023+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-21,07:22,Heard,-3.294631,40.000938,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:22:16.251+0300
Green Barbet,Cryptolybia olivacea,435,2020-07-21,07:23,Heard,-3.294602,40.000875,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:23:15.610+0300
Yellowbill,Ceuthmochares aereus,1596,2020-07-21,07:23,Heard,-3.294467,40.000907,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:23:53.040+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-21,07:24,Heard,-3.294384,40.000876,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:24:27.948+0300
Mombasa Woodpecker,Campethera mombassica,1366,2020-07-21,07:26,Heard,-3.294273,40.000927,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:26:04.702+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-21,07:27,Seen,-3.293964,40.000933,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:27:26.344+0300
House Crow,Corvus splendens,989,2020-07-21,07:29,Seen,-3.293712,40.000934,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:29:11.464+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-21,07:34,Heard,-3.292974,40.00095,"Mk calling in the forest.we played back but he didn't respond.


",1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:34:04.560+0300
Black-headed Apalis,Apalis melanocephala,623,2020-07-21,07:36,Heard,-3.292961,40.000958,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:36:16.472+0300
Great White Egret,Ardea alba,58,2020-07-21,07:45,Seen,-3.291657,40.000995,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:45:36.787+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-21,07:47,Heard,-3.29122,40.000966,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:47:38.538+0300
